name,location,email,rating,review_count,url,phone_clean,has_email,price,city,region,city_key
House of Spice,"Coast Rd. Sultan Gardens Resort, Sharm El Sheikh 11211 Egypt",,4.9,1511.0,https://www.tripadvisor.com/Restaurant_Review-g297555-d6415751-Reviews-House_of_Spice-Sharm_El_Sheikh_South_Sinai_Red_Sea_and_Sinai.html,+20 69 3602130,,,Sharm,Egypt,Sharm El Sheikh
Casa Mia,"Shark's Bay Sultan Gardens Resort, Sharm El Sheikh Egypt",,4.9,1602.0,https://www.tripadvisor.com/Restaurant_Review-g297555-d6415753-Reviews-Casa_Mia-Sharm_El_Sheikh_South_Sinai_Red_Sea_and_Sinai.html,+20 69 3602130,,,Sharm,Egypt,Sharm El Sheikh
Reef Grill,"1 Four Seasons Boulevard Four Seasons Resort Sharm El Sheikh, Sharm El Sheikh 46512 Egypt",,4.4,30.0,https://www.tripadvisor.com/Restaurant_Review-g297555-d7391147-Reviews-Reef_Grill-Sharm_El_Sheikh_South_Sinai_Red_Sea_and_Sinai.html,+20 69-3621200,,,Sharm,Egypt,Sharm El Sheikh
Dananeer Seafood & Steak House,"Shamandora Mall, King of Bahrein st, Naama Bay, Sharm El Sheikh Egypt",,4.7,1174.0,https://www.tripadvisor.com/Restaurant_Review-g297555-d779891-Reviews-Dananeer_Seafood_Steak_House-Sharm_El_Sheikh_South_Sinai_Red_Sea_and_Sinai.html,+20 127 543 4743,,,Sharm,Egypt,Sharm El Sheikh
sinai star,Sharm El Sheikh Egypt,,4.3,242.0,https://www.tripadvisor.com/Restaurant_Review-g297555-d803112-Reviews-Sinai_star-Sharm_El_Sheikh_South_Sinai_Red_Sea_and_Sinai.html,,,,Sharm,Egypt,Sharm El Sheikh
Pomodoro,"King of Bahrain Street Camel Dive Club & Hotel, Sharm El Sheikh 46619 Egypt",,4.6,1465.0,https://www.tripadvisor.com/Restaurant_Review-g297555-d805137-Reviews-Pomodoro-Sharm_El_Sheikh_South_Sinai_Red_Sea_and_Sinai.html,+20 100 000 3173,,,Sharm,Egypt,Sharm El Sheikh
Da Mauro Solo Pasta & Pizza,"El-Salam Second Sharm Al Shiekh, Sharm El Sheikh 8762101 Egypt",,4.8,897.0,https://www.tripadvisor.com/Restaurant_Review-g297555-d8548925-Reviews-Da_Mauro_Solo_Pasta_Pizza-Sharm_El_Sheikh_South_Sinai_Red_Sea_and_Sinai.html,+20 106 513 2569,,,Sharm,Egypt,Sharm El Sheikh
Ristorante La Casa Pizza & Pasta,"Al Fanar Street Renaissance Sharm El Sheikh Golden View Beach Resort, Sharm El Sheikh 00000 Egypt",,4.3,40.0,https://www.tripadvisor.com/Restaurant_Review-g297555-d9859403-Reviews-Ristorante_La_Casa_Pizza_Pasta-Sharm_El_Sheikh_South_Sinai_Red_Sea_and_Sinai.html,+20 69 3664694,,,Sharm,Egypt,Sharm El Sheikh
Hard Rock Cafe,"El-salam Road, Nabq Bay, Sharm El Sheikh 46628 Egypt",,4.4,4375.0,https://www.tripadvisor.com/Restaurant_Review-g303855-d3739192-Reviews-Hard_Rock_Cafe-Nabq_Bay_Sharm_El_Sheikh_South_Sinai_Red_Sea_and_Sinai.html,+20 106 166 5103,,,Nabq,Egypt,Sharm El Sheikh
El Gato Negro,"52 King Street, Manchester M2 4LY England",,4.3,2396.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d10043399-Reviews-El_Gato_Negro-Manchester_Greater_Manchester_England.html,+44 161 694 8585,,,Manchester,England,Manchester
The Refuge,"Oxford Street, Manchester M60 7HA England",,4.2,2076.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d10794682-Reviews-The_Refuge-Manchester_Greater_Manchester_England.html,+44 161 233 5151,,,Manchester,England,Manchester
Podium Restaurant,"303 Deansgate Hilton Manchester Deansgate, Manchester M3 4LQ England",,4.2,1034.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d1157366-Reviews-Podium_Restaurant-Manchester_Greater_Manchester_England.html,+44 161 870 1688,,,Manchester,England,Manchester
One Plus Restaurant,"42 Charles Street, Manchester M1 7DB England",,4.8,1216.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d13432683-Reviews-One_Plus_Restaurant-Manchester_Greater_Manchester_England.html,+44 161 273 2888,,,Manchester,England,Manchester
The Northern Quarter Restaurant & Bar (TNQ),"108 High Street Opposite To Historic Wholesale Fish Market, Manchester M4 1HT England",,4.3,1287.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d1370495-Reviews-The_Northern_Quarter_Restaurant_Bar_TNQ-Manchester_Greater_Manchester_England.html,+44 161 832 7115,,,Manchester,England,Manchester
Sicilian NQ - Restaurant and Bar,"14 Turner Street, Manchester M4 1DZ England",,3.8,363.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d13956496-Reviews-Sicilian_NQ_Restaurant_and_Bar-Manchester_Greater_Manchester_England.html,+44 161 834 7800,,,Manchester,England,Manchester
The Oystercatcher,"123 Manchester Road Chorlton, Manchester M21 9PG England",,4.7,207.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d14955167-Reviews-The_Oystercatcher-Manchester_Greater_Manchester_England.html,+44 161 637 5890,,,Manchester,England,Manchester
Peter Street Kitchen,"Free Trade Hall Peter Street, Manchester M2 5GP England",,4.7,1447.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d15084643-Reviews-Peter_Street_Kitchen-Manchester_Greater_Manchester_England.html,+44 161 835 8941,,,Manchester,England,Manchester
Canto Restaurant,"Blossom Street Cutting Room Square, Manchester M4 5DH England",,4.5,576.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d15133478-Reviews-Canto_Restaurant-Manchester_Greater_Manchester_England.html,+44 161 870 5904,,,Manchester,England,Manchester
Mana,"42 Blossom Street, Manchester M4 6BF England",,4.6,332.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d15245432-Reviews-Mana-Manchester_Greater_Manchester_England.html,+44 161 392 7294,,,Manchester,England,Manchester
Dishoom Manchester,"32 Bridge Street, Manchester M3 3BT England",,4.7,2235.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d15532663-Reviews-Dishoom_Manchester-Manchester_Greater_Manchester_England.html,+44 161 537 3737,,,Manchester,England,Manchester
The Spärrows,"16 Red Bank Green Quarter, Manchester M4 4HF England",,4.8,334.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d16938993-Reviews-The_Sparrows-Manchester_Greater_Manchester_England.html,+44 161 302 6267,,,Manchester,England,Manchester
Dakota Bar & Grill,"29 Ducie Street, M1 2JL, Manchester England",,4.8,1525.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d17461874-Reviews-Dakota_Bar_Grill-Manchester_Greater_Manchester_England.html,+44 161 674 9180,,,Manchester,England,Manchester
Blue Eyed Panda,"3 Jersey Street Corner of Jersey Street and Henry street, Manchester M4 6JA England",,4.6,193.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d17578171-Reviews-Blue_Eyed_Panda-Manchester_Greater_Manchester_England.html,+44 161 207 8788,,,Manchester,England,Manchester
The Library Champagne Bar,"Free Trade Hall Peter Street, Manchester M2 5GP England",,4.8,201.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d17670675-Reviews-The_Library_Champagne_Bar-Manchester_Greater_Manchester_England.html,+44 161 835 8959,,,Manchester,England,Manchester
No. 4 Dine & Wine,"4 Warburton Street Didsbury Village, Manchester M20 6WA England",,4.7,462.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d1897469-Reviews-No_4_Dine_Wine-Manchester_Greater_Manchester_England.html,+44 7805 896448,,,Manchester,England,Manchester
Vincenzo Trattoria,"34 St. Ann Street, Manchester M2 7LE England",,4.8,1562.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d19430395-Reviews-Vincenzo_Trattoria-Manchester_Greater_Manchester_England.html,+44 161 833 1000,,,Manchester,England,Manchester
Slug & Lettuce Albert Square,"11-12 Albert Square G/F, Heron House, Manchester M2 5HD England",,4.5,1117.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d2001733-Reviews-Slug_Lettuce_Albert_Square-Manchester_Greater_Manchester_England.html,+01618393604,,,Manchester,England,Manchester
Sangam Didsbury,"762 Wilmslow Road, Manchester M20 2DR England",,4.7,2667.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d2010338-Reviews-Sangam_Didsbury-Manchester_Greater_Manchester_England.html,+44 161 446 1188,,,Manchester,England,Manchester
Teppanyaki Chinatown,"58-60 George Street Chinatown, Manchester M1 4HF England",,4.8,2853.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d2191931-Reviews-Teppanyaki_Chinatown-Manchester_Greater_Manchester_England.html,+44 161 228 2219,,,Manchester,England,Manchester
Mercado Cafe Bar,"192, Burton Road, Manchester M20 1LH England",,4.9,128.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d23199315-Reviews-Mercado_Cafe_Bar-Manchester_Greater_Manchester_England.html,+44 161 434 2020,,,Manchester,England,Manchester
The Blues Kitchen Manchester,"13 Quay Street, Manchester M3 3HN England",,4.5,684.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d23417303-Reviews-The_Blues_Kitchen_Manchester-Manchester_Greater_Manchester_England.html,+44 161 823 6343,,,Manchester,England,Manchester
Gaijin Dumpling House,"948 Stockport Road Gaijin Dumpling House, Manchester M19 3NN England",,4.9,132.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d23658875-Reviews-Gaijin_Dumpling_House-Manchester_Greater_Manchester_England.html,+44 7722 001963,,,Manchester,England,Manchester
The Marble Arch,"73 Rochdale Road, Manchester M4 4HY England",,4.5,603.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d2414825-Reviews-The_Marble_Arch-Manchester_Greater_Manchester_England.html,+44 161 832 5914,,,Manchester,England,Manchester
Hungamaa Chorlton,"575 Barlow Moor Road Chorlton-cum-Hardy, Manchester M21 8AE England",,4.9,467.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d24937693-Reviews-Hungamaa_Chorlton-Manchester_Greater_Manchester_England.html,+44 161 860 7878,,,Manchester,England,Manchester
Yum Cha,"24 Minshull Street, Manchester M1 3EF England",,4.5,180.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d24975811-Reviews-Yum_Cha-Manchester_Greater_Manchester_England.html,+44 7990 381263,,,Manchester,England,Manchester
Home Chinese Manchester,"16 Chorlton Street, Manchester M1 3HW England",,4.7,100.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d25416896-Reviews-Home_Chinese_Manchester-Manchester_Greater_Manchester_England.html,+44 161 222 9580,,,Manchester,England,Manchester
Tampopo - Corn Exchange,"Corn Exchange 1 Exchange Square, Manchester M4 3TR England",,4.6,1331.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d2550228-Reviews-Tampopo_Corn_Exchange-Manchester_Greater_Manchester_England.html,+44 161 839 6484,,,Manchester,England,Manchester
Lucky Cat By Gordon Ramsay - Manchester,"100 King Street, Manchester M2 4WU England",,4.4,464.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d26158430-Reviews-Lucky_Cat_By_Gordon_Ramsay_Manchester-Manchester_Greater_Manchester_England.html,01614249150,,,Manchester,England,Manchester
Fenix Manchester,"Goods Yard Street The Goods Yard Building, Manchester M3 3BG England",,4.6,1132.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d26838011-Reviews-Fenix_Manchester-Manchester_Greater_Manchester_England.html,+44 161 646 0321,,,Manchester,England,Manchester
Manchester Sora Restaurant,"23 Princess Street Malmaison, Deansgate, Manchester M2 4EB England",,4.8,267.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d27130218-Reviews-Manchester_Sora_Restaurant-Manchester_Greater_Manchester_England.html,+44 330 016 0380,,,Manchester,England,Manchester
Double Zero Manchester,"55 Spring Gardens Manchester City Centre, Manchester M2 2BY England",,4.9,474.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d27521874-Reviews-Double_Zero_Manchester-Manchester_Greater_Manchester_England.html,+44 161 914 6212,,,Manchester,England,Manchester
Skof,"3 Federation Street, Manchester M4 4BF England",,5.0,97.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d27930117-Reviews-Skof-Manchester_Greater_Manchester_England.html,,,,Manchester,England,Manchester
Flat Iron Manchester,"200 Deansgate, Manchester M3 3NN England",,4.7,164.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d28039810-Reviews-Flat_Iron_Manchester-Manchester_Greater_Manchester_England.html,,,,Manchester,England,Manchester
Blacklock Manchester,"37 Peter Street, Manchester M2 5BG England",,4.7,206.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d28147886-Reviews-Blacklock_Manchester-Manchester_Greater_Manchester_England.html,+44 161 414 0225,,,Manchester,England,Manchester
Jood Restaurant,"37 John Dalton Street, Manchester M2 6DN England",,4.9,259.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d28669695-Reviews-Jood_Restaurant-Manchester_Greater_Manchester_England.html,+44 7867 524727,,,Manchester,England,Manchester
Mollie's Diner Manchester,"Mollies Old Granada Tv Studios, 4 Atherton St, Manchester, Manchester M3 3GS England",,4.9,175.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d33447837-Reviews-Mollie_s_Diner_Manchester-Manchester_Greater_Manchester_England.html,+44 161 841 8705,,,Manchester,England,Manchester
Bar San Juan,"56 Beech Road Chorlton, Manchester M21 9EG England",,4.7,1156.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d3372593-Reviews-Bar_San_Juan-Manchester_Greater_Manchester_England.html,,,,Manchester,England,Manchester
MyLahore Manchester,"14-18 Wilmslow Road, Manchester M14 5TQ England",,4.7,6453.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d3479804-Reviews-MyLahore_Manchester-Manchester_Greater_Manchester_England.html,+44 161 248 8887,,,Manchester,England,Manchester
Cloud 23,"303 Deansgate The Manchester Deansgate Hotel, 23rd Floor, Manchester M3 4LQ England",,4.1,2390.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d3682550-Reviews-Cloud_23-Manchester_Greater_Manchester_England.html,+44 161 870 1688,,,Manchester,England,Manchester
The Molly House,"26 Richmond Street, Manchester M1 3NB England",,4.6,368.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d3685518-Reviews-The_Molly_House-Manchester_Greater_Manchester_England.html,+44 161 237 9329,,,Manchester,England,Manchester
Bowling Green Chorlton,"Brookburn Road, Manchester M21 9ES England",,4.5,303.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d3953787-Reviews-Bowling_Green_Chorlton-Manchester_Greater_Manchester_England.html,+44 161 860 2800,,,Manchester,England,Manchester
Pieminister,"53 Church Street, Manchester M4 1PD England",,4.5,1038.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d4436494-Reviews-Pieminister-Manchester_Greater_Manchester_England.html,+44 161 819 1279,,,Manchester,England,Manchester
James Martin Manchester,"2 Watson Street Watson Street, Manchester M3 4LP England",,4.3,2797.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d4874546-Reviews-James_Martin_Manchester-Manchester_Greater_Manchester_England.html,+44 161 828 0345,,,Manchester,England,Manchester
The Mess Cafe,"6 Harper Road, Lancaster Campus Sharston, Manchester M22 4RG England",,4.9,226.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d5613092-Reviews-The_Mess_Cafe-Manchester_Greater_Manchester_England.html,+44 161 946 9496,,,Manchester,England,Manchester
Adam Reid at The French,"16 Peter Street The Midland Hotel, Manchester M60 2DS England",,4.5,1141.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d718988-Reviews-Adam_Reid_at_The_French-Manchester_Greater_Manchester_England.html,+44 161 235 4780,,,Manchester,England,Manchester
The Lime Tree Restaurant and Wine Bar,"8 Lapwing Lane West Didsbury, Manchester M20 2WS England",,4.4,743.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d719720-Reviews-The_Lime_Tree_Restaurant_and_Wine_Bar-Manchester_Greater_Manchester_England.html,+44 161 445 1217,,,Manchester,England,Manchester
Tampopo Albert Square,"16 Albert Square, Manchester M2 5PF England",,4.6,1523.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d720661-Reviews-Tampopo_Albert_Square-Manchester_Greater_Manchester_England.html,+44 161 819 1966,,,Manchester,England,Manchester
Sapporo Teppanyaki - Manchester,"91-93 Liverpool Road, Manchester M3 4JN England",,4.3,2797.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d731676-Reviews-Sapporo_Teppanyaki_Manchester-Manchester_Greater_Manchester_England.html,+44 161 831 9888,,,Manchester,England,Manchester
Dom's Italia,"374 Deansgate, Manchester M3 4LY England",,4.7,1390.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d7368318-Reviews-Dom_s_Italia-Manchester_Greater_Manchester_England.html,+44 161 834 2649,,,Manchester,England,Manchester
Hawksmoor Manchester,"184, 186 Deansgate, Manchester M3 3WB England",,4.5,3191.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d7377703-Reviews-Hawksmoor_Manchester-Manchester_Greater_Manchester_England.html,+44 161 836 6980,,,Manchester,England,Manchester
Northern Soul Manchester,"44 Tib Street Unit G20-21, Smithfield Building, Manchester M4 1LA England",,4.7,1335.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d7621702-Reviews-Northern_Soul_Manchester-Manchester_Greater_Manchester_England.html,+44 161 832 7026,,,Manchester,England,Manchester
The Rice Bowl,"33A Cross Street City Centre, Manchester M2 1NL England",,4.3,1965.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d777642-Reviews-The_Rice_Bowl-Manchester_Greater_Manchester_England.html,+44 161 832 9033,,,Manchester,England,Manchester
Double 00 Chorlton,"368 Barlow Moor Road Chorlton, Manchester M21 8AZ England",,4.8,1492.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d7790153-Reviews-Double_00_Chorlton-Manchester_Greater_Manchester_England.html,+44 161 943 8980,,,Manchester,England,Manchester
Tattu,"3 Hardman Square Gartside Street, Manchester M3 3EB England",,4.5,5384.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d8106911-Reviews-Tattu-Manchester_Greater_Manchester_England.html,+44 161 819 2060,,,Manchester,England,Manchester
Rudy's Pizza Napoletana - Ancoats,"9 Cotton Street Ancoats, Manchester M4 5BF England",,4.6,1352.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d8765543-Reviews-Rudy_s_Pizza_Napoletana_Ancoats-Manchester_Greater_Manchester_England.html,+44 161 820 8292,,,Manchester,England,Manchester
Comptoir Libanais Manchester,"18-19 The Avenue Spinningfields, Manchester M3 3 England",,4.5,1537.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d8814232-Reviews-Comptoir_Libanais_Manchester-Manchester_Greater_Manchester_England.html,+44 161 672 3999,,,Manchester,England,Manchester
Café 19,"19 Lever Street, Manchester M1 1BY England",,4.7,509.0,https://www.tripadvisor.com/Restaurant_Review-g187069-d9711007-Reviews-Cafe_19-Manchester_Greater_Manchester_England.html,+407380196010,,,Manchester,England,Manchester
Portopalo Restaurant,"30 IX-Xatt Ta' Tigne', Sliema, Island of Malta SLM 3010 Malta",,4.1,550.0,https://www.tripadvisor.com/Restaurant_Review-g190327-d2352102-Reviews-Portopalo_Restaurant-Sliema_Island_of_Malta.html,+356 2133 1915,,,Sliema,Malta,Sliema
Ta' Kolina,"151 Tower Road, Sliema, Island of Malta Malta",,4.0,1081.0,https://www.tripadvisor.com/Restaurant_Review-g190327-d743929-Reviews-Ta_Kolina-Sliema_Island_of_Malta.html,+356 2133 5106,,,Sliema,Malta,Sliema
Ta' Kris Restaurant & Maltese Bistro.- CLOSED,"154, Triq ix-Xatt, Sliema, Island of Malta SLM 1670 Malta",,4.3,4769.0,https://www.tripadvisor.com/Restaurant_Review-g190327-d743930-Reviews-Ta_Kris_Restaurant_Maltese_Bistro-Sliema_Island_of_Malta.html,+356 2133 7367,,,Sliema,Malta,Sliema
The Harbour Club,"4/5 Barriera Wharf, Valletta, Island of Malta VLT 1940 Malta",,4.4,624.0,https://www.tripadvisor.com/Restaurant_Review-g190328-d7208478-Reviews-The_Harbour_Club-Valletta_Island_of_Malta.html,+356 7922 2332,,,Valletta,Malta,Valletta
Cafe Society,"13 Triq San Gwann Corner of St Paul St, Valletta, Island of Malta Malta",,4.7,190.0,https://www.tripadvisor.com/Restaurant_Review-g190328-d8436637-Reviews-Cafe_Society-Valletta_Island_of_Malta.html,+356 2713 7491,,,Valletta,Malta,Valletta
Wigi's Kitchen,"Main Street, Balluta Bay Triq Censu Tabone, Saint Julian's, Island of Malta STJ 1017 Malta",,4.8,3226.0,https://www.tripadvisor.com/Restaurant_Review-g227101-d1015025-Reviews-Wigi_s_Kitchen-Saint_Julian_s_Island_of_Malta.html,+356 2137 7504,,,Saint,Malta,Sliema
Happy Dayz Shack,"Xatt is-Sajjieda, Spinola Bay, Saint Julian's, Island of Malta 100 Malta",,4.4,44.0,https://www.tripadvisor.com/Restaurant_Review-g227101-d10478013-Reviews-Happy_Dayz_Shack-Saint_Julian_s_Island_of_Malta.html,+356 9906 4667,,,Saint,Malta,Sliema
Hugo's Pub,"St. Rita steps, Saint Julian's, Island of Malta 3340 Malta",,4.2,592.0,https://www.tripadvisor.com/Restaurant_Review-g227101-d10598221-Reviews-Hugo_s_Pub-Saint_Julian_s_Island_of_Malta.html,+356 2016 2493,,,Saint,Malta,Sliema
Peperoncino Restaurant,"8 Triq Il- Bajja Balluta Bay, Saint Julian's, Island of Malta Malta",,4.4,1666.0,https://www.tripadvisor.com/Restaurant_Review-g227101-d1179568-Reviews-Peperoncino_Restaurant-Saint_Julian_s_Island_of_Malta.html,+356 2138 8872,,,Saint,Malta,Sliema
Bacco by Hugo's,"St. Rita steps, Saint Julian's, Island of Malta STJ 3340 Malta",,4.4,160.0,https://www.tripadvisor.com/Restaurant_Review-g227101-d12005060-Reviews-Bacco_by_Hugo_s-Saint_Julian_s_Island_of_Malta.html,+356 2016 2498,,,Saint,Malta,Sliema
L'Ostricaio Paceville,"Triq Ball, Saint Julian's, Island of Malta STJ 2033 Malta",,4.5,1674.0,https://www.tripadvisor.com/Restaurant_Review-g227101-d12571193-Reviews-L_Ostricaio_Paceville-Saint_Julian_s_Island_of_Malta.html,+356 2705 0936,,,Saint,Malta,Sliema
Quarterdeck Bar,"Portomaso St Julians, Saint Julian's, Island of Malta STJ4012 Malta",,4.8,102.0,https://www.tripadvisor.com/Restaurant_Review-g227101-d12699057-Reviews-Quarterdeck_Bar-Saint_Julian_s_Island_of_Malta.html,+356 2138 3383,,,Saint,Malta,Sliema
Juuls,"No.7 St. Joseph Street, Saint Julian's, Island of Malta STJ07 Malta",,4.3,143.0,https://www.tripadvisor.com/Restaurant_Review-g227101-d13406370-Reviews-Juuls-Saint_Julian_s_Island_of_Malta.html,+356 9989 8444,,,Saint,Malta,Sliema
SKYBEACH,"InterContinental Malta, Saint Julian's, Island of Malta STJ 3310 Malta",,4.7,91.0,https://www.tripadvisor.com/Restaurant_Review-g227101-d14072838-Reviews-SKYBEACH-Saint_Julian_s_Island_of_Malta.html,+356 2137 7600,,,Saint,Malta,Sliema
Blanco Malta,"Triq Santu Wistin Level 0 Bay Street Complex, Saint Julian's, Island of Malta STJ3311 Malta",,4.1,10.0,https://www.tripadvisor.com/Restaurant_Review-g227101-d15613017-Reviews-Blanco_Malta-Saint_Julian_s_Island_of_Malta.html,+356 9938 4406,,,Saint,Malta,Sliema
The Crafty Cat Pub,"Park Towers Mall, Triq Gorg Borg Olivier, Saint Julian's, Island of Malta STJ 1083 Malta",,4.8,165.0,https://www.tripadvisor.com/Restaurant_Review-g227101-d21049341-Reviews-The_Crafty_Cat_Pub-Saint_Julian_s_Island_of_Malta.html,+356 2701 2736,,,Saint,Malta,Sliema
Quadro,"Dragonara Road The Westin Dragonara Resort, Saint Julian's, Island of Malta STJ 3143 Malta",,4.8,1523.0,https://www.tripadvisor.com/Restaurant_Review-g227101-d2390066-Reviews-Quadro-Saint_Julian_s_Island_of_Malta.html,+356 2138 1000,,,Saint,Malta,Sliema
Sotto Pinsa Romana San Julian,"Triq Marguerite Mangion, Saint Julian's, Island of Malta 1123 Malta",,4.9,1734.0,https://www.tripadvisor.com/Restaurant_Review-g227101-d24066259-Reviews-Sotto_Pinsa_Romana_San_Julian-Saint_Julian_s_Island_of_Malta.html,+356 2122 1223,,,Saint,Malta,Sliema
The Terrace Restaurant,"Dragonara Road The Westin Dragonara Resort, Malta, Saint Julian's, Island of Malta STJ 3143 Malta",,4.8,916.0,https://www.tripadvisor.com/Restaurant_Review-g227101-d2479763-Reviews-The_Terrace_Restaurant-Saint_Julian_s_Island_of_Malta.html,+356 2138 1000,,,Saint,Malta,Sliema
Palio's Trattoria,"Dragonara Resort Dragonara Road, Saint Julian's, Island of Malta STJ 3134 Malta",,4.7,1568.0,https://www.tripadvisor.com/Restaurant_Review-g227101-d2483828-Reviews-Palio_s_Trattoria-Saint_Julian_s_Island_of_Malta.html,+356 2138 1000,,,Saint,Malta,Sliema
Spinola Café & Lounge,"Main Sreet, Saint Julian's, Island of Malta Malta",,4.7,23.0,https://www.tripadvisor.com/Restaurant_Review-g227101-d25409317-Reviews-Spinola_Cafe_Lounge-Saint_Julian_s_Island_of_Malta.html,+356 9999 7727,,,Saint,Malta,Sliema
Primitivo Grill,"33, Triq Paceville, Saint Julian's, Island of Malta Stj1012 Malta",,4.8,435.0,https://www.tripadvisor.com/Restaurant_Review-g227101-d26353548-Reviews-Primitivo_Grill-Saint_Julian_s_Island_of_Malta.html,+356 2122 3333,,,Saint,Malta,Sliema
Mamachi,"Portomaso Marina Level 5, Saint Julian's, Island of Malta Malta",,4.9,982.0,https://www.tripadvisor.com/Restaurant_Review-g227101-d28252973-Reviews-Mamachi-Saint_Julian_s_Island_of_Malta.html,+356 7751 6426,,,Saint,Malta,Sliema
I Pupi Pizzeria - Paceville,"7 Triq Elija Zammit, San Ġiljan, Paceville, Saint Julian's, Island of Malta STG00001 Malta",,4.9,529.0,https://www.tripadvisor.com/Restaurant_Review-g227101-d33254793-Reviews-I_Pupi_Pizzeria_Paceville-Saint_Julian_s_Island_of_Malta.html,+356 2122 1054,,,Saint,Malta,Sliema
The Sun in Splendour,"Ross Street, Saint Julian's, Island of Malta Malta",,4.5,90.0,https://www.tripadvisor.com/Restaurant_Review-g227101-d8360718-Reviews-The_Sun_in_Splendour-Saint_Julian_s_Island_of_Malta.html,+356 2137 3387,,,Saint,Malta,Sliema
Impasta San julian,"Triq paceville, Saint Julian's, Island of Malta STJ 3103 Malta",,4.4,1203.0,https://www.tripadvisor.com/Restaurant_Review-g227101-d8425981-Reviews-Impasta_San_julian-Saint_Julian_s_Island_of_Malta.html,+356 2702 5292,,,Saint,Malta,Sliema
ORVM Lounge and Piano Bar,"Dragonara Road The Westin Dragonara Resort, Saint Julian's, Island of Malta STJ 3143 Malta",,4.7,121.0,https://www.tripadvisor.com/Restaurant_Review-g227101-d8728082-Reviews-ORVM_Lounge_and_Piano_Bar-Saint_Julian_s_Island_of_Malta.html,+356 2138 1000,,,Saint,Malta,Sliema
Lime Restaurant,"On the Top of Tunjungan Plaza 4 Jl. Embong Malang no. 25 - 31 Four Points by Sheraton, Surabaya 60261 Indonesia",,4.9,744.0,https://www.tripadvisor.com/Restaurant_Review-g297715-d10751080-Reviews-Lime_Restaurant-Surabaya_East_Java_Java.html,+62 31 5477488,,,Surabaya,Indonesia,Surabaya
Ayam Bakar Primarasa,"Jl. Raya Kupang Indah no. 1A, Surabaya 60139 Indonesia",,4.7,572.0,https://www.tripadvisor.com/Restaurant_Review-g297715-d11549802-Reviews-Ayam_Bakar_Primarasa-Surabaya_East_Java_Java.html,+62 31 7342922,,,Surabaya,Indonesia,Surabaya
