hotel_name,rating,review_count,location,hotel_url,city,hotel_type,price_booking,price_agoda,price_trip,price_final,country,city_key
Bypass Hotel Phuket,4.5,18.0,"102/10 Moo 5, Chalermprakiat Rama 9 Road T.Rasada, Muang, Phuket 83000 Thailand",https://www.tripadvisor.com/Hotel_Review-g293920-d12694805-Reviews-Bypass_Hotel_Phuket-Phuket.html,Phuket,Clothing-Optional Hotels,,,,92.0,Thailand,Phuket
Vitamin Sea Hostel Phuket,5.0,20.0,"54/8 Montri Road, Phuket 83000 Thailand",https://www.tripadvisor.com/Hotel_Review-g293920-d13519359-Reviews-Vitamin_Sea_Hostel_Phuket-Phuket.html,Phuket,Clothing-Optional Hotels,,,,92.0,Thailand,Phuket
Feelgood At Journey Hostel,3.5,8.0,"2 Phang - Nga Rd. T. Taladyai, 20/528 Phanthep Condotown , Malaen Rd. T. Taladnuea, A. Muang, Phuket 83000 Thailand",https://www.tripadvisor.com/Hotel_Review-g293920-d12862942-Reviews-Feelgood_At_Journey_Hostel-Phuket.html,Phuket,Clothing-Optional Hotels,,,,92.0,Thailand,Phuket
Oceanview Treasure Residence,4.5,59.0,"127/79 Pisitkoranee Road, Phuket 83150 Thailand",https://www.tripadvisor.com/Hotel_Review-g293920-d33132993-Reviews-Oceanview_Treasure_Residence-Phuket.html,Phuket,Clothing-Optional Hotels,,,,92.0,Thailand,Phuket
De coze' Hotel,3.8,113.0,"162/147 Phang Muang Sai Kor Rd., Patong, Kathu, Phuket 83150 Thailand",https://www.tripadvisor.com/Hotel_Review-g293920-d2517120-Reviews-De_coze_Hotel-Phuket.html,Phuket,Clothing-Optional Hotels,,69.0,69.0,69.0,Thailand,Phuket
Thavorn Beach Village Resort & Spa,4.4,4592.0,"6/2 Moo.6, Kamala, Kathu, Phuket 83150 Thailand",https://www.tripadvisor.com/Hotel_Review-g1379324-d305747-Reviews-Thavorn_Beach_Village_Resort_Spa-Kamala_Kathu_Phuket.html,Phuket,Romantic Hotels in,336.0,356.0,356.0,356.0,Thailand,Phuket
Island Escape Burasari,4.7,1493.0,"94/4 Moo 6, Phuket Town, Phuket 83200 Thailand",https://www.tripadvisor.com/Hotel_Review-g1215781-d19858880-Reviews-Island_Escape_Burasari-Phuket_Town_Phuket.html,Phuket,Romantic Hotels in,128.0,582.0,,355.0,Thailand,Phuket
Chanalai Garden Resort,4.6,4615.0,"247 Kata Road, Kata Beach, Karon, Phuket 83100 Thailand",https://www.tripadvisor.com/Hotel_Review-g1210687-d308958-Reviews-Chanalai_Garden_Resort-Kata_Beach_Karon_Phuket.html,Phuket,Romantic Hotels in,253.0,274.0,274.0,274.0,Thailand,Phuket
Burasari Resort,4.5,5332.0,"18/110 Ruamjai Road, Patong, Kathu, Phuket 83150 Thailand",https://www.tripadvisor.com/Hotel_Review-g297930-d315550-Reviews-Burasari_Resort-Patong_Kathu_Phuket.html,Phuket,Romantic Hotels in,261.0,261.0,,261.0,Thailand,Phuket
Crest Resort & Pool Villas,4.7,2019.0,"95 Muen-Ngern Road, Patong, Kathu, Phuket 83150 Thailand",https://www.tripadvisor.com/Hotel_Review-g297930-d9865117-Reviews-Crest_Resort_Pool_Villas-Patong_Kathu_Phuket.html,Phuket,Romantic Hotels in,207.0,193.0,207.0,207.0,Thailand,Phuket
Chanalai Flora Resort,4.9,3739.0,"175 Koktanode Road, Kata Beach, Karon, Phuket 83100 Thailand",https://www.tripadvisor.com/Hotel_Review-g1210687-d501009-Reviews-Chanalai_Flora_Resort-Kata_Beach_Karon_Phuket.html,Phuket,Romantic Hotels in,236.0,241.0,255.0,241.0,Thailand,Phuket
Kalima Resort & Spa Phuket,4.8,1274.0,"338/1 Prabaramee Road, Patong, Kathu, Phuket 83150 Thailand",https://www.tripadvisor.com/Hotel_Review-g297930-d2542406-Reviews-Kalima_Resort_Spa_Phuket-Patong_Kathu_Phuket.html,Phuket,Romantic Hotels in,226.0,202.0,226.0,226.0,Thailand,Phuket
The Nature Phuket,4.6,768.0,"322 Prabaramee Rd, Patong, Kathu, Phuket 83150 Thailand",https://www.tripadvisor.com/Hotel_Review-g297930-d15023535-Reviews-The_Nature_Phuket-Patong_Kathu_Phuket.html,Phuket,Romantic Hotels in,153.0,141.0,163.0,153.0,Thailand,Phuket
Katathani Phuket Beach Resort,4.3,6564.0,"14 Kata Noi Road, Kata Noi Beach, Karon, Phuket 83100 Thailand",https://www.tripadvisor.com/Hotel_Review-g7847985-d540134-Reviews-Katathani_Phuket_Beach_Resort-Kata_Noi_Beach_Karon_Phuket.html,Phuket,Romantic Hotels in,367.0,412.0,412.0,412.0,Thailand,Phuket
Thavorn Palm Beach Resort,4.4,2627.0,"311 Patak Road, Karon, Phuket 83100 Thailand",https://www.tripadvisor.com/Hotel_Review-g1215780-d305735-Reviews-Thavorn_Palm_Beach_Resort-Karon_Phuket.html,Phuket,Romantic Hotels in,658.0,658.0,634.0,658.0,Thailand,Phuket
Mandarava Resort and Spa,4.7,4587.0,"14/2 Patak Road Soi 24, Karon Beach, Karon, Phuket 83100 Thailand",https://www.tripadvisor.com/Hotel_Review-g10804710-d3399014-Reviews-Mandarava_Resort_and_Spa-Karon_Beach_Karon_Phuket.html,Phuket,Romantic Hotels in,,262.0,,262.0,Thailand,Phuket
Stay Wellbeing & Lifestyle Resort,4.7,597.0,"56/80 Moo 4 Soi Suksan 2 Wiset Rd, Rawai, Phuket 83130 Thailand",https://www.tripadvisor.com/Hotel_Review-g297934-d17849519-Reviews-Stay_Wellbeing_Lifestyle_Resort-Rawai_Phuket.html,Phuket,Romantic Hotels in,344.0,344.0,273.0,344.0,Thailand,Phuket
Holiday Inn Resort Phuket By IHG,4.5,5238.0,"52 Thaweewong Rd. Patong Beach, Patong, Kathu, Phuket 83150 Thailand",https://www.tripadvisor.com/Hotel_Review-g297930-d315556-Reviews-Holiday_Inn_Resort_Phuket_By_IHG-Patong_Kathu_Phuket.html,Phuket,Romantic Hotels in,326.0,328.0,,327.0,Thailand,Phuket
Grand Mercure Phuket Patong,4.6,4104.0,"1 Soi Rat U Thit 200 Pi 2 Patong, Patong, Kathu, Phuket 83150 Thailand",https://www.tripadvisor.com/Hotel_Review-g297930-d6390760-Reviews-Grand_Mercure_Phuket_Patong-Patong_Kathu_Phuket.html,Phuket,Romantic Hotels in,232.0,232.0,234.0,232.0,Thailand,Phuket
Barcelo Coconut Island,4.3,4030.0,"51/7 Moo 6, Phuket 83000 Thailand",https://www.tripadvisor.com/Hotel_Review-g26351411-d1186184-Reviews-Barcelo_Coconut_Island-Coconut_Island_Phuket.html,Phuket,Romantic Hotels in,231.0,252.0,265.0,252.0,Thailand,Phuket
Novotel Phuket Resort,4.5,5768.0,"282 Phrabaramee Road, Patong, Kathu, Phuket 83150 Thailand",https://www.tripadvisor.com/Hotel_Review-g297930-d299572-Reviews-Novotel_Phuket_Resort-Patong_Kathu_Phuket.html,Phuket,Romantic Hotels in,299.0,301.0,,300.0,Thailand,Phuket
Chanalai Romantica Resort,4.9,2077.0,"62 Kata Road, Kata Beach, Karon, Phuket 83100 Thailand",https://www.tripadvisor.com/Hotel_Review-g1210687-d1379794-Reviews-Chanalai_Romantica_Resort-Kata_Beach_Karon_Phuket.html,Phuket,Romantic Hotels in,234.0,270.0,270.0,270.0,Thailand,Phuket
The Marin Phuket,4.9,532.0,"111/1 Soi Kamala 12, Kamala, Kathu, Phuket 83120 Thailand",https://www.tripadvisor.com/Hotel_Review-g1379324-d26855204-Reviews-The_Marin_Phuket-Kamala_Kathu_Phuket.html,Phuket,Romantic Hotels in,252.0,252.0,,252.0,Thailand,Phuket
Sawasdee Village,4.5,1826.0,"38 Katekwan Rd, Kata Beach, Karon, Phuket 83100 Thailand",https://www.tripadvisor.com/Hotel_Review-g1210687-d506557-Reviews-Sawasdee_Village-Kata_Beach_Karon_Phuket.html,Phuket,Romantic Hotels in,,435.0,,435.0,Thailand,Phuket
Hotel Indigo Phuket Patong by IHG,4.9,1494.0,"Rat U Thit 200 Pee Rd Patong, Patong, Kathu, Phuket 83150 Thailand",https://www.tripadvisor.com/Hotel_Review-g297930-d14076704-Reviews-Hotel_Indigo_Phuket_Patong_by_IHG-Patong_Kathu_Phuket.html,Phuket,Romantic Hotels in,257.0,257.0,,257.0,Thailand,Phuket
Hotel Clover Patong Phuket,4.9,2454.0,"162/8-11 Taweewong Road Patong Beach, Patong, Kathu, Phuket 83150 Thailand",https://www.tripadvisor.com/Hotel_Review-g297930-d13140255-Reviews-Hotel_Clover_Patong_Phuket-Patong_Kathu_Phuket.html,Phuket,Family Hotels,208.0,213.0,250.0,213.0,Thailand,Phuket
Amata Patong,4.4,3435.0,"189/29 Rat-U-Thit Songroi Pi Road, Patong, Kathu, Phuket 83150 Thailand",https://www.tripadvisor.com/Hotel_Review-g297930-d1138025-Reviews-Amata_Patong-Patong_Kathu_Phuket.html,Phuket,Family Hotels,119.0,116.0,119.0,119.0,Thailand,Phuket
Phuket Graceland Resort & Spa,4.0,4148.0,"190 Thaweewong Road, Patong, Kathu, Phuket 83150 Thailand",https://www.tripadvisor.com/Hotel_Review-g297930-d576169-Reviews-Phuket_Graceland_Resort_Spa-Patong_Kathu_Phuket.html,Phuket,Family Hotels,185.0,185.0,185.0,185.0,Thailand,Phuket
Phuket Orchid Resort & Spa,4.3,2169.0,"34 Luang Phor Chuan Rd, Karon Beach, Karon, Phuket 83100 Thailand",https://www.tripadvisor.com/Hotel_Review-g10804710-d315570-Reviews-Phuket_Orchid_Resort_Spa-Karon_Beach_Karon_Phuket.html,Phuket,Family Hotels,,238.0,,238.0,Thailand,Phuket
Arinara Beach Resort Phuket,4.2,1289.0,"72 / 9 Moo 3, Bang Tao Beach, Choeng Thale, Phuket 83110 Thailand",https://www.tripadvisor.com/Hotel_Review-g2400063-d3879035-Reviews-Arinara_Beach_Resort_Phuket-Bang_Tao_Beach_Choeng_Thale_Thalang_District_Phuket.html,Phuket,Family Hotels,261.0,294.0,274.0,274.0,Thailand,Phuket
Lub d Phuket Patong,4.7,1103.0,"5/5 Sawatdirak Road, Patong, Kathu, Phuket 83150 Thailand",https://www.tripadvisor.com/Hotel_Review-g297930-d10162340-Reviews-Lub_d_Phuket_Patong-Patong_Kathu_Phuket.html,Phuket,Family Hotels,130.0,170.0,135.0,135.0,Thailand,Phuket
"Courtyard by Marriott Phuket, Patong Beach Resort",4.9,1600.0,"44 Thawewong Road Patong Sub-district, Patong, Kathu, Phuket 83150 Thailand",https://www.tripadvisor.com/Hotel_Review-g297930-d26797773-Reviews-Courtyard_by_Marriott_Phuket_Patong_Beach_Resort-Patong_Kathu_Phuket.html,Phuket,Family Hotels,408.0,408.0,,408.0,Thailand,Phuket
Princess Kamala Beachfront Hotel,4.4,418.0,"Nar-Had Rd 74/8 Moo 3, Kamala Beach, Kamala, Kathu, Phuket 83150 Thailand",https://www.tripadvisor.com/Hotel_Review-g1379324-d634919-Reviews-Princess_Kamala_Beachfront_Hotel-Kamala_Kathu_Phuket.html,Phuket,Family Hotels,215.0,217.0,217.0,217.0,Thailand,Phuket
The Aristo Seaview Patong,3.5,2.0,"42 Phrabarami Road, Patong, Kathu, Phuket 83150 Thailand",https://www.tripadvisor.com/Hotel_Review-g297930-d18189530-Reviews-The_Aristo_Seaview_Patong-Patong_Kathu_Phuket.html,Phuket,Ski-In / Ski-Out Hotels,,,,249.0,Thailand,Phuket
